Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
PBA002;#480439;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1070370&end=1071610;1070370;1071610;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;// d''impianti // oka~ oka~ // elettricista // fai? // okay // collaudatore // ah okay // per grandi aziende // che quindi;immagino;// sia un po'' di tempo anche perchè // x xx // lui sì // sì lavorerò tipo // da // una decina d''anni // sì // giovanissimo;1;;;suppongo sia un po' di tempo;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA002;#480608;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1134360&end=1136359;1134360;1136359;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;invitare tutti i cinesi // eh // che sembra una battuta molto razzista non voleva esserlo // no // ehm // l''hai mai quindi;immagino;che per stefano abbia // eh fatto sì prestissimo lavoro deduco ehm // e anche // sì sì sì // sì sì // voi // io sì // tutt''e due;1;;credo che Stefano abbia fatto sempre lo stesso lavoro;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA002;#480659;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1151460&end=1154943;1151460;1154943;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;// sì sì // voi // io sì // tutt''e due // che bello // per ora // mh // e comunque boh ecco un''al~ vabbè // penso tutt''e due però;immagino;soprattutto alessia visto che studi cinese però // sì // studiate cioè ti piacerebbe vi piacerebbe andare anche in;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;0;;
PBA002;#480700;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1165360&end=1165960;1165360;1165960;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;andare anche in altri paesi a lavorare oppure // no // sì cioè lavorare no // a studiare sì // ah ecco immaginavo //;immagino;// in cina ovviamente // non avevo dubbi // ma cioè perchè ti t''ispira proprio la cultura // anche anche ma anche per;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBA002;#480918;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1242260&end=1244269;1242260;1244269;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;// // stefano è silenzioso in tutto questo // no sì sì non // non mi sento preso in causa diciamo // xxx // non so se anche tu;immagino;vuoi cambiare o // stare qua // oddio mh // un''altra delle peculiarità di bologna // in più per l''emilia romagna // è il;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PBA002;#481138;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1319080&end=1325970;1319080;1325970;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;// ecco mh vabbè non so se questo fosse un po'' più personale di ovviamente di tema ma se voelte // mhmh // e cioè v~ vabbè;immagino;forse stefano forse no però abitate ancora con i genitori se t~ oppure siete usciti a vivere da soli // io vivo da solo // eh;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;0;;
PBA002;#481218;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1343540&end=1344947;1343540;1344947;BOI053;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;// perchè mio padre abita in germania // che bello // non lo so non ci son mai stata dove abita lui adesso // che bello //;immagino;che sia // freddo // ma carino // cioè è una città non è famosa hannover è quasi // è molto a nord // l''ho già sentita io in;1;penso che sia freddo;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA002;#481391;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1397680&end=1398890;1397680;1398890;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;un po'' // più in campagna diciamo // beh sì cas~ // castel san pietro è un po'' // ah beh giusto è vero // è molto periferica //;immagino;che solo a bologna // sì sì no qua costerebbe molto di più // eh immagino perchè vedo i miei compagni tutti eh ragazzi devo;1;penso che solo a bologna;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA002;#481407;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1402910&end=1408065;1402910;1408065;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;po'' // ah beh giusto è vero // è molto periferica // immagino che solo a bologna // sì sì no qua costerebbe molto di più // eh;immagino;perchè vedo i miei compagni tutti eh ragazzi devo cercare una casa aiuto // praticamente // vabbè poi // domande sugli;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;0;;
PBA002;#481560;doc#70;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1458780&end=1461180;1458780;1461180;BOR010;PBA002;00:27:58;;https://search.corpuskiparla.it/corpus/conversations/PBA002.html;https://search.corpuskiparla.it/corpus/conversations/PBA002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;in giro // mh // non tanto // eh ci sta dai // ma alla fine neanche io // mh // ah beh sì forse tu lavori ancora più di lei;immagino;// no beh alla sera comunque // se c''è da uscire sì ci sta // però si va lì a // all''old bridge comunque dei posti comodi non //;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;;;;1;;
PBA030;#551358;doc#80;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=104743&end=105197;104743;105197;BOR031;PBA030;00:39:04;;https://search.corpuskiparla.it/corpus/conversations/PBA030.html;https://search.corpuskiparla.it/corpus/conversations/PBA030_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;il piano bi perchè volevo fare medicina solo che non è andato bene quindi // ah okay // mhmhmh // e entrambi a bologna? //;immagino;// sì sì a bologna // sì // e come vi trovate vi piace l''università lì? // molto bene sì // molto bene? // sì bene bene // sì //;;;;;1;;;;1;;;;;;;;;;;;;;;1;;;;;;1;;
PBA030;#554129;doc#80;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=825328&end=826407;825328;826407;BOR031;PBA030;00:39:04;;https://search.corpuskiparla.it/corpus/conversations/PBA030.html;https://search.corpuskiparla.it/corpus/conversations/PBA030_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;// sì // e x x x x // i mh // voi che x qua a medicina siete diciamo quasi a metà // tra romagna emilia e emilia no? // sì // quindi;immagino;che eh // non so la differenza te lo dico già non la so // // // // // ogni volta litigo perchè non non so mai la cosa emilia;1;;;quindi suppongo che;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA030;#558804;doc#80;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=2038833&end=2041873;2038833;2041873;BOR031;PBA030;00:39:04;;https://search.corpuskiparla.it/corpus/conversations/PBA030.html;https://search.corpuskiparla.it/corpus/conversations/PBA030_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;neanche pescare adesso // pesci piccolini // mh // ah beh // mhmh // xx però lo fan lo stesso è buona // mh // // // i~ io;immagino;che voi non riusciate andare al mare qua perchè // eh io ho dei parenti in sicilia e ci vado s~ non ci vado spesso però // la;1;;credo che voi non riusciate ad andare al mare;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA030;#558837;doc#80;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=2046587&end=2048857;2046587;2048857;BOR031;PBA030;00:39:04;;https://search.corpuskiparla.it/corpus/conversations/PBA030.html;https://search.corpuskiparla.it/corpus/conversations/PBA030_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;andare al mare qua perchè // eh io ho dei parenti in sicilia e ci vado s~ non ci vado spesso però // la sento la differenza non;immagino;voi // no // sì si sente troppo cioé è bellissimo noi siamo andati tipo a riccione cervia // mhmh // comunque son posti;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA030;#559974;doc#80;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=2335926&end=2337946;2335926;2337946;BOR031;PBA030;00:39:04;;https://search.corpuskiparla.it/corpus/conversations/PBA030.html;https://search.corpuskiparla.it/corpus/conversations/PBA030_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;quando è così sì // quindi // sì // poi sì troppo grande avevamo l''itis vicino e davvero facevano un casino // va bene // //;immagino;// sì non // va bene // niente io sono a posto in realtà // ah già // con le domande sì sì sì sì sì // okay // // ciao // ciao // come;;;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;1;;
BOA3003;#579842;doc#84;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=126682&end=128240;126682;128240;BO017;BOA3003;01:18:34;;https://search.corpuskiparla.it/corpus/conversations/BOA3003.html;https://search.corpuskiparla.it/corpus/conversations/BOA3003_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;4;conversazione libera;posso mangiare le tue frittelle di riso? // // vai // perché ioho fame // vi odio // uh xxx // ma cosa c'' è dentro scusami //;immagino;che sia immagino che s~ // riso // ehm // // // immagino che siano fritte poi // sì certo // è è riso e basta? // no è riso tipo;1;;;suppongo che siano;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOA3003;#579845;doc#84;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=126682&end=128240;126682;128240;BO017;BOA3003;01:18:34;;https://search.corpuskiparla.it/corpus/conversations/BOA3003.html;https://search.corpuskiparla.it/corpus/conversations/BOA3003_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;4;conversazione libera;le tue frittelle di riso? // // vai // perché ioho fame // vi odio // uh xxx // ma cosa c'' è dentro scusami // immagino che sia;immagino;che s~ // riso // ehm // // // immagino che siano fritte poi // sì certo // è è riso e basta? // no è riso tipo impastatocon non;1;;credo che s-;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOA3003;#579855;doc#84;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=129682&end=131067;129682;131067;BO017;BOA3003;01:18:34;;https://search.corpuskiparla.it/corpus/conversations/BOA3003.html;https://search.corpuskiparla.it/corpus/conversations/BOA3003_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;4;conversazione libera;perché ioho fame // vi odio // uh xxx // ma cosa c'' è dentro scusami // immagino che sia immagino che s~ // riso // ehm // // //;immagino;che siano fritte poi // sì certo // è è riso e basta? // no è riso tipo impastatocon non so penso un po'' di latte farina //;1;penso che siano fritte;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#599103;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=164870&end=168240;164870;168240;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;xxxxx che bel quartiere dev''essere con tutto lì vicino dev''essere comodo // e quindi sì // eh quindi? invece quindi? //;immagino;che valga lo stesso per bologna che le piace // ah diciamo che dopo sono andato in pensione non è che // un''amante di;1;;;suppongo che valga lo stesso per Bologna;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#599465;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=296012&end=301090;296012;301090;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;poi // adesso dove ci costruiscono // la priorità penso che vada nel parcheggio dove parcheggiare // purtroppo questo;immagino;viene anche più difficile poimuoversi // in bicicletta a piedi come diceva // non deve aiutare molto purtroppo // eh;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PBC019;#599593;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=351210&end=355320;351210;355320;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;vecchia guardia ormai // ah mi mi dispiace // quindi ah beh oh il mondo gira hai poco da fare // xx ci sta eh i vecchi compagni;immagino;di // sì sì poi xxx lavoro è molto cambiato vedo che adesso // una grossa aggregazione non c''è neanche nei giovani che //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#599687;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=387070&end=390600;387070;390600;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;adesso // xx è un po'' più difficile // ah quindi facevate anche proprio più // cioè diciamo aggregazione tra di voi anche;immagino;// no è perché ci si vedeva // in piazza c''erano sempre venti trenta autisti che si davano il cambio eran sempre lì adesso;;;;;1;;;;;;;1;;;;;;;;;;;;1;;;;;;1;;
PBC019;#599747;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=407494&end=411374;407494;411374;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;impossibile // accidenti // non // non so quindi // purtroppo quindi son son diminuiti sono aumentati i turni di lavoro;immagino;// oh quello non lo so // io s~ io mi ricordo i miei però sento che adesso // un po'' si lamentano quindi x cosa ci sarà // ah;;;;;1;;;;;;;1;;;;;;;;;;;;;1;;;;;1;;
PBC019;#599854;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=449049&end=452509;449049;452509;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;io quello di mezzogiorno hai visto xx xx xx // ah // ah no okay pensavo parlassero con me // eh quindi appunto lei veniva qua;immagino;come // cioè anche come punto di incontro già all''epoca oppure // sì sì sì sì // ah okay // dopo son sempre rimasto qua nella;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PBC019;#600706;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=771680&end=773230;771680;773230;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;i me~ son migliorati i mezzi quindi è tutto un altroè tutto un altro guidare adesso // // una volta erano proprio // sì // eh;immagino;i primi // cioè diciamo i primi autobus // immagino che sì doveva essere un po'' complicato // sì adesso adesso sono son;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;forse c'è anche AY;
