corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	TOA3005	198-0	198-0	T0032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3005&begin=723494&end=724844	free-conversation	00:31:26	2	symmetric	no	free	2018	TO	0-Students	M	piemonte	21-25	no	_	_	_	un cesso a pedali così? // no // se no sarei innamorato della xxx // cesso a pedali // a fattona // brutto cesso a pedali //	sai	di cosa sto parlando? // no // è un video bellissimo // uma thurman e donatella versace // e niente ha vinto la lega è troppo
KIP	TOA3005	412-7	412-7	TO030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3005&begin=1387581&end=1392308	free-conversation	00:31:26	2	symmetric	no	free	2018	TO	0-Students	F	liguria	21-25	no	_	_	_	è una roba che io non sopporto // cioè questa è gente che non ha niente di meglio da fare // e sai che ha ragione mia madre	sai	cosa dice mia madre dice che ''sti qua allo stadio probabilmente vanno // non stanno neanche a guardar la partita passan
ParlaBO	PBC005	406-14	406-14	BOI014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC005&begin=1085140&end=1092560	semistructured-interview	01:01:27	2	asymmetric	yes	fixed	2021	BO	0-Retired	F	_	76-80	yes	Marcatura della conoscenza condivisa	_	_	// da usare come // eh // mh laboratorio // per fare le riparazioni // a a a alle ai ai mobili delle persone che abitavano lì	sai	nessuno aveva soldi aveva quelle poche cose // e mio padre si è inventato il mestiere di falegname // perchè non e poi
ParlaBO	PBC005	1166-4	1166-4	BOI014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC005&begin=2925835&end=2929205	semistructured-interview	01:01:27	2	asymmetric	yes	fixed	2021	BO	0-Retired	F	_	76-80	no	_	_	_	// ma va là // sì // anche avevano // tante poi avevano una scala mobile anomala // anomala // la scala mobile lo	sai	che è quel meccanismo che // eh // permette a agli stipendi di adeguarsi al costo della vita // adesso e'' tale che è
ParlaTO	PTA002	148-0	148-0	TOI003	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA002&begin=248320&end=254960	semistructured-interview	00:05:39	5	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	26-30	no	_	_	_	o bocciarla // okay // okay va bene // però non sei di quelli che fanno le perizie per l''assicurazione // mh magari //	sai	quanta corruzione sai quanti soldi no purtroppo no hanno provato a corrompermi anche lì però // // // // // avevi era più
ParlaTO	PTA002	148-4	148-4	TOI003	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA002&begin=248320&end=254960	semistructured-interview	00:05:39	5	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	26-30	no	_	_	_	// okay va bene // però non sei di quelli che fanno le perizie per l''assicurazione // mh magari // sai quanta corruzione	sai	quanti soldi no purtroppo no hanno provato a corrompermi anche lì però // // // // // avevi era più quello che che perdevi
ParlaBO	PBB033	17-1	17-1	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=51330&end=59006	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	è un p~ quartiere molto popoloso // mhmh // e invece come persone come si è trovato con gli abitanti di borgo panigale // ma	sai	io poi abitavo mh a casteldebole esattamente che era praticamente un paesino di borgo panigale e faceva // mhmh // ah sì
ParlaBO	PBB033	162-1	162-1	BOR037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=536459&end=538308	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	0-Students	F	_	21-25	no	_	_	_	i sette segreti di bologna ne hai sentito parlare // i sette segreti di bologna? ah beh certo io li conosco // cono~	sai	quali sono // sì certo i sette segreti di bologna sono vabbè per me sono alcuni particolari // sì // uno sono // le misure
ParlaBO	PBB033	319-8	319-8	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=974939&end=979573	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	no	_	_	_	tantissimi trenini effettivamente o bus eh // sì sì ce n''è uno che va anche a san luca // mh // e me l''han detto alcuni tu li	sai	oddio? ospiti stranieri anche // m''hanno detto che // sì // eh sono stati a san luca col trenino // no sicuramente è una
ParlaBO	PBB033	336-0	336-0	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1029134&end=1032246	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	no	_	_	_	fatti in casa // mhmh // essere fatti sul dito mignolo dovrebbero essere piccolissimi // perché il dito mignolo? // sì //	sai	che sono stati inventati sull''ombelico di venere // mh xi tortellini dicono no? // sì // c''è chi dice che l''hanno
ParlaBO	PBB033	421-19	421-19	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1275371&end=1283413	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	Esemplificazione	Attenuazione	// presepe // l''andavamo a vedere in chiesa andavam~ lo facciamo anche noi lo facevamo l''abbiam fatto anche il presepe	sai	con muschio queste cose qui c''era un po'' di partecipazione però // sì // presepe mi ricordo che l''andavamo sempre a
ParlaBO	PBB033	471-0	471-0	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1471313&end=1471578	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	_	_	// ah sì sì no // ehm a bologna è più sentito pasqua natale il carneva~ ah che esa~ tipo il carnevale com''è festeggiato? //	sai	// se è festeggiato // il carnevale sì ma i carnevali poi più famosi sono quelli della periferia quello di san giovanni in
ParlaBO	PBB033	491-4	491-4	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1531880&end=1535540	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	Citazione/Discorso Riportato	_	per il resto era più sentito natale natale era la festa più grande che c''era a bologna // mhmh // sì // più grande che dicevo	sai	natale con i tuoi e pasqua con con chi vuoi // // per cui pasqua potevi anche andare via decidere di fare delle cose insomma
ParlaBO	PBB033	633-1	633-1	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1984767&end=1986558	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	_	Filler	Attenuazione	ce ne sono tu li conoscerai // sì sì sì // e il tuo locale preferito dove mangiare a bologna qual è? // quello che più mh // ma	sai	io // preferisci // una volta mangiavo volentieri da vito perché poi sai lì si si giocava a carte poi c''era sempre musica
ParlaBO	PBB033	635-8	635-8	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1987756&end=1993594	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	_	_	a bologna qual è? // quello che più mh // ma sai io // preferisci // una volta mangiavo volentieri da vito perché poi	sai	lì si si giocava a carte poi c''era sempre musica sai // andavi lì a mezzanotte perché io // ho lavorato sai che facevo il
ParlaBO	PBB033	635-20	635-20	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1987756&end=1993594	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	Marca di generalizzazione	_	io // preferisci // una volta mangiavo volentieri da vito perché poi sai lì si si giocava a carte poi c''era sempre musica	sai	// andavi lì a mezzanotte perché io // ho lavorato sai che facevo il turno al radio taxi di sera delle volte prendevo su le
ParlaBO	PBB033	637-2	637-2	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=1996099&end=2002914	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	no	_	_	_	vito perché poi sai lì si si giocava a carte poi c''era sempre musica sai // andavi lì a mezzanotte perché io // ho lavorato	sai	che facevo il turno al radio taxi di sera delle volte prendevo su le telefona~ // mhmh // e smettevo a mezzanotte a
ParlaBO	PBB033	642-5	642-5	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2016398&end=2021256	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	_	Marcatura dell'inferenza	mangiavamo dove andavano a mangiare gli artisti che facevano teatro al duse // mh sì // stavamo insieme alla notte loro	sai	ci siam divertiti un sacco cantavamo insieme // perché questa era la vita che facevamo a bologna // di notte eh era
ParlaBO	PBB033	656-9	656-9	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2056806&end=2061821	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	_	_	così sai bologna è una città di musicisti di tutti i tipi per cui // mh // sì // sì io da vito ho fatto mattina tante volte	sai	e cantando insieme a diciamo tutti // sì // e lì eh oh da vito era era e dev''essere così ancora perché x x // c''avevano i
ParlaBO	PBB033	667-2	667-2	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2098338&end=2103607	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	comunque che con con il turismo che c''è anche straniero // sì sì // s sono un po'' dovuti adeguare // parte che	sai	il turismo frequenta più ristoranti turistici per cui // mhmh // le osterie di bologna sono ancora un po'' // eh alcune ce
ParlaBO	PBB033	680-4	680-4	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2134304&end=2140474	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	_	_	che comunque n nel~ negli ultimi mesi è saltato fuori che comunque // la garisenda è a rischio crollo // eh sì beh vabbè	sai	sono molto attivi una volta sai pro~ eh le torri erano uno simbolo // sì // di potenza delle famiglie per cui tutti
ParlaBO	PBB033	680-10	680-10	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2134304&end=2140474	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	Introduzione o ripresa del topic	_	mesi è saltato fuori che comunque // la garisenda è a rischio crollo // eh sì beh vabbè sai sono molto attivi una volta	sai	pro~ eh le torri erano uno simbolo // sì // di potenza delle famiglie per cui tutti tendevano a fare la torre a bologna dove
ParlaBO	PBB033	710-16	710-16	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2252816&end=2258190	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Richiesta di accordo/conferma|Cessione del turno	_	_	hanno ancora insomma // no no infatti secondo me // ma sai di bolognesi doc ce ne sono pochi anc~ ormai cioè non lo so perché	sai	// sì a bologna sinceramente ci sono più magari fuorisede o persone che comunque // una volta s''incontravano e il
ParlaBO	PBB033	795-1	795-1	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2512980&end=2518833	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	Filler	_	doc il portico // sì sì // è un po'' un nido per i bolognesi insomma eh a bologna posson girar senza ombrello // però	sai	adesso la gente va dappertutto però oh // teniam presente che queste cose sono ancora gradevoli insomma // sì sì sì sì ci
ParlaBO	PBB033	920-10	920-10	BOI119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB033&begin=2898214&end=2903234	semistructured-interview	00:48:35	2	asymmetric	yes	fixed	2024	BO	2-Professionals	M	_	71-75	yes	Marcatura della conoscenza condivisa	_	_	l''intervista // ah sì // xsto un po'' di dom~ insomma ho fatto molte domande // no ah beh vabbè per me è un piacere insomma	sai	riv~ ricordare un pochino // bologna per il suo momento di grande gloria insomma bologna sai // sì // perfetto // una
ParlaTO	PTD019	414-0	414-0	TOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=952285&end=959139	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	31-35	yes	_	_	Approssimazione	quello che dice mattia cioè // m~ mi ha stufato un po'' ma no~ non per per torino in sè ma è proprio una questione di // mhmh //	sai	di cambiamento perchè dopo un po'' dici vabbò nel senso quello che mi doveva dare me l''ha dato e e e quindi boh // certo //
ParlaTO	PTD019	1280-4	1280-4	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2660340&end=2662976	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	26-30	no	_	_	_	// mhmh // mhm // e comunque sono abbastanza vicino ai posti che devo raggiungere diciamo // corso francia è lungo	sai	che passeggiate // eh piedi eh metro // okay // metro che prendo tendenzialmente tutti i giorni // e il longboard // e
ParlaTO	PTD019	1342-9	1342-9	TOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2768330&end=2773083	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	31-35	yes	Marcatura della conoscenza condivisa	Esemplificazione	_	// certo // mh mhmh // tra l''altro dove sono io se ne trovano // sì // abbastanza quindi cioè non c''è neanche il problema	sai	che sei in centro le s~ le spostano tutti // mhmh mhmh eh sì // e quindi per me quella roba lì xx è stata abbastanza una svolta
ParlaTO	PTD019	1416-0	1416-0	TOI010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2919161&end=2926605	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	36-40	yes	Marcatura della conoscenza condivisa	Riformulazione	_	// non c''è un cazzo da fare // mhmh mhm // essenzialmente quello // cioè non anche perchè comunque // da da coppia //	sai	da giovane qualcosa magari lo trovavi no? cioè da coppia comunque cosa fai se non s~ se non è il solito museo quelle robe lì
ParlaTO	TOD2008	255-0	255-0	TO044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2008&begin=701348&end=708197	semistructured-interview	00:29:54	2	symmetric	yes	fixed	2018	TO	0-Students	F	_	21-25	yes	Richiesta di accordo/conferma	Filler	_	quindi magari lei si vuole andare a prendere un caffè // sì // e tu sei un po'' vincolato ad andare con lei perché non puoi //	sai	non p~ non puoi dire boh no io me ne vado di qua e poi ci vediamo a casa non so mi avrebbe generato mi avr~ mi sarei fatti più
ParlaTO	TOD2008	659-5	659-5	TO044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2008&begin=1784770&end=1786700	semistructured-interview	00:29:54	2	symmetric	yes	fixed	2018	TO	0-Students	F	_	21-25	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	più // però è stato figo così // sì cose che rimangono circoscritte // venti minuti bellissimi // eh ho detto magari poi	sai	// boh magari il destino e ci si rincontriare e invece non è stato // sì // e invece no~ non l'' hai più visto // però è stato
ParlaBO	PBB017	348-0	348-0	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=821355&end=824200	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	non glielo do? e conti~ abbiamo continuato così per un po'' // // #e questo è per la sportina poi per la minestra //	sai	che la minestra eh da noi è il brodo // sì // la minestrina okay? // la minestra per loro è il primo il primo piatto quello che
ParlaBO	PBB017	378-11	378-11	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=921929&end=925268	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	e invece erano // maccheroncini // buoni ma non come le lasagne // no infatti // # e questi sono è come il tiro un altro mo~ lo	sai	il tiro cos''è? // il tiro sì // che ha tutto un significato legato ai cavalli ma non me lo ricordo // forse un dove sta~ non lo
ParlaBO	PBB017	649-0	649-0	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=1503664&end=1504904	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	// eh sì // e io la prima volta me la ricorderò perché son qui da da quanto? // eh s~ // parecchio // ci sei già da un po'' //	sai	che poi c''è un~ c''è un // quel modo di // mh // qualche fedele che~ che dic~ vorrebbe un qualcosa // e se lo ottiene in teoria
ParlaBO	PBB017	805-5	805-5	BOR011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=1864312&end=1867474	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	un eff~ cioè sembra di esserci un effettivo pericolo // poi di metallo // eh // esa~ lì sì // se ti mettono qualcosa sotto	sai	che ti prende e sai che // certo // eh // io ho avuto io ho avuto paura mentre salivo su poi cerchi di combatterla perché vai
ParlaBO	PBB017	870-4	870-4	BOR011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=1997220&end=1999313	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	in diagonale piazza maggiore lo sapevi questo? // eh queste cose non io non le so neanche una se // secondo me tu ne	sai	parecchie quindi // mah son tante cose che si dicono e si dice appunto che gli studenti // prima si devono laureare e poi
ParlaBO	PBB017	875-10	875-10	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=2013492&end=2017415	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	in diagonale la piazza maggiore // e quante volte l''ho fatto quello // eh non lo sapevi quindi non conta da adesso lo	sai	e non farlo mai più // // no finché uno non lo sa uno non cioè non è che arriva e sa tutto // ma sono quei detti quelle curiosità
ParlaBO	PBB017	904-2	904-2	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=2076579&end=2084309	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	_	46-50	yes	Marcatura della conoscenza condivisa	Esemplificazione	_	città che in un giorno tu giri // sì il centro sicuramente sì // il centro sì // quindi un bel giretto in piazza // a vedere	sai	gli archi dove si parla che c''è il telefono che è una simpatica che non so se esiste in altre città probabilmente sì // mhmh
ParlaBO	PBB017	1197-1	1197-1	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=2766234&end=2767990	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	non ci viv~ non ci passo più spesso in quelle zone non mi è capitato più // però // ci sono altre zone tipo la piazzola // cioè	sai	dov''é piazza otto agosto? // sì // lì ci sono delle persone che si capisce che che se vai a chiedere ti danno qualcosa //
KIP	BOA3018	10-15	10-15	BO145	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3018&begin=16440&end=19420	free-conversation	00:27:14	2	symmetric	no	free	2019	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	// ascoltata sì giudicata // eh devo farlo di nascosto forse // ah vabbè non è che adesso non è che c'' ho problemi a parla'' lo	sai	// // quindi // eh ho visto l'' altra volta // dai ma è venuta così male cioè piena de parolacce quella conversaz~? // no non è
KIP	BOA3018	313-0	313-0	BO145	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3018&begin=628507&end=629847	free-conversation	00:27:14	2	symmetric	no	free	2019	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	perché dà quel senso come dire di familiare serve per // anche sì // non so non sentirsi persi magari nel mondo moderno //	sai	che è vero sai? // una buona deduzione // cioèmh eh lo vedo anche x con un sacco di // magari nuovi artisti che escono cioè
KIP	BOA3018	749-3	749-3	BO145	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3018&begin=1514800&end=1516000	free-conversation	00:27:14	2	symmetric	no	free	2019	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Approssimazione	// non so mi chiedo sempre in quanti abbiano effettivamente in mente questa cosa di voler far qualcosa che // non lo so	sai	// che che rimanga // e anche di cioè // a volte mi chiedo anche di tutti quelli che fanno comunque i generi di moda così //
ParlaTO	PTB014	90-1	90-1	TOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=180896&end=183000	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	over85	no	_	_	_	// eh aspetti un attimino // noi non abbiamo fretta // no no non non abbiamo nessuna fretta // no perché non vorrei // ma	sai	che sei proprio un rompi rompi // #che sco~ che scola l''as fait la prima? // // chi tu l''hai fatto l''avviamento // sì vabbé
KIP	BOD2010	554-1	554-1	BO049	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2010&begin=1448902&end=1451410	semistructured-interview	00:24:57	2	symmetric	yes	fixed	2018	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	immagini la tua casa futura? // non ho la più pallida ide~ // zero non te la senti cosa pensi invece // cioè zer~ no mai // non	sai	dove ti piacerebbe abitare? // non // vivere mah // non so fermarti avere una grande famiglia in una grande casa oppure?
ParlaBO	PBC001	475-1	475-1	BOI001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC001&begin=1650616&end=1651395	semistructured-interview	00:55:41	2	asymmetric	yes	fixed	2021	BO	4-Clerical-Workers	M	_	61-65	yes	Marcatura della conoscenza condivisa	_	_	come l''hai vissuta bologna // eh // dal punto di vista mh // sportivo sia calcio che basket ma sicuramente più basket // ma	sai	// più cioè più basket allora bologna lo s~ lo sappiamo bologna // vive di basket e vive di calcio soprattutto vi~ // mh
ParlaBO	PBC004	261-8	261-8	BOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC004&begin=720380&end=723730	semistructured-interview	00:58:50	2	asymmetric	yes	fixed	2021	BO	0-Retired	F	_	66-70	no	_	_	_	stata la prima eh // bologna la prima del liber paradisus la prima università // la prima di questo la prima di quello	sai	dov''è che bologna è arrivata ultima // mh // nella stampa // ah // noi eravamo circondati da stamperie bellissime
ParlaBO	PBC004	996-20	996-20	BOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC004&begin=2599490&end=2605537	semistructured-interview	00:58:50	2	asymmetric	yes	fixed	2021	BO	0-Retired	F	_	66-70	no	_	_	_	pulissero magari // se li pulissero // beh più che altro è è quello di san luca eh il nostro gioiello è quello di san luca lo	sai	che quando vai su ne devi saltare uno eh // mhmh // ah sì // sì // cioè quando sali a un certo punto dove pare a te // ah ah // a un
ParlaBO	PBC004	1260-4	1260-4	BOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC004&begin=3268307&end=3269904	semistructured-interview	00:58:50	2	asymmetric	yes	fixed	2021	BO	0-Retired	F	_	66-70	no	_	_	_	ha ondeggiato e si è appoggiata contro una colonna del portico e mi fa // con me // cosa fai vecchia troia // io mi son girata	sai	cosa gli ho detto // vecchia poi no // // è rimasta talmente male che è scappata via // // // ecco si dice che gli antichi
ParlaBO	PBC004	1349-5	1349-5	BOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC004&begin=3502616&end=3504111	semistructured-interview	00:58:50	2	asymmetric	yes	fixed	2021	BO	0-Retired	F	_	66-70	no	_	_	_	uno dice bologna la rossa uno pensa bologna comunista no bologna la rossa da sempre // da sempre // bologna ti ti ti lo	sai	no // torre tortellini tette // ah // // a cremona torrone torrazzo tette // eh le tette ci devono essere se // ovunque //
KIPasti	KPN030	31-10	31-10	PKP141	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=46910&end=50861	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	F	_	21-25	yes	Marcatura della conoscenza condivisa	_	_	// un attimo // // allora dovevamo praticamente tornare // tipo alle // erano le sei che eravamo già tutti in bus perchè	sai	un po'' di ritardi generali diciamo erano circa le sei // sei e venti eravamo ancora in alta quota // cioè perchè c''erano
KIPasti	KPN030	535-1	535-1	PKP141	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=983735&end=987671	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	F	_	21-25	no	_	_	_	// oddio è vero // di differe~ non ci avevo mai pensato xxx un giorno insieme quest''anno però // è vero // ti ricordi? // ma	sai	che io tipo poi ho tra l''altro una mia amica nata nel duemila // praticamente un mese prima e e un giorno e un''altra nata nel
KIPasti	KPN030	571-9	571-9	PKP136	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=1046712&end=1051474	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	M	_	21-25	no	_	_	_	qua questo bambino si chiama stefano come me ed è nato tipo il quattro agosto // e si chiama stefano e tipo mi chiamano ah	sai	quanti nicola nella mia vita c''è mia zio mia cugino // x // x // l''altro giorno che si è ubriacata voleva mandarmi un video
KIPasti	KPN030	749-1	749-1	PKP142	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=1368532&end=1370799	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	F	_	21-25	no	_	_	_	ovviamente tu non riscrivi // no // io avrei riscritto se uno mi avesse risposto così // sarei stato molto ingenuo // no	sai	cos''è? cioè magari un conto è se // te ne fossi uscito oggi così a caso e e avessi chiesto però dato che ieri gli hai fatto gli
KIPasti	KPN030	886-2	886-2	PKP136	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=1616501&end=1620792	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	M	_	21-25	no	_	_	_	// che poi voglio dire che fa piacere parlare e è interessato so~ due cose diverse quindi // eh s~ sì // però almeno	sai	di non star rompendo i coglioni a nessuno cioè // eh sì // boh non ne ho idea io boh infatti io ho detto se se vuole se ci
KIPasti	KPS023	71-4	71-4	PKP130	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS023&begin=164085&end=166715	free-conversation	00:37:12	2	symmetric	no	free	2020	CE	2-Professionals	F	_	31-35	no	_	_	_	prossimo // eh // ma infatti perchè marce'' // già aveva prenotato tutto? // aveva tutto pronto? // no aveva prenotato ma	sai	quanti sposi hanno rinviato? // eh // una // una ragazza che ha lavorato con me a quarto incinta all''ottavo mese // il
KIPasti	KPS023	463-4	463-4	PKP130	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS023&begin=993167&end=995494	free-conversation	00:37:12	2	symmetric	no	free	2020	CE	2-Professionals	F	_	31-35	no	_	_	_	di donatella poi si è rotto definitivamente? // ve~ jà ci vorrebbe un filo o un filo cerato // sottile sottile // eh ma tu lo	sai	fare va'' dal cinese e prendilo // eh dovrei andare dal ci~ però poi il gancetto poi dovrei fare il nodo // che fa // dovrei
KIPasti	KPS023	598-6	598-6	PKP130	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS023&begin=1292365&end=1294765	free-conversation	00:37:12	2	symmetric	no	free	2020	CE	2-Professionals	F	_	31-35	no	_	_	_	non capisco questo tuo atteggiamento // guarda qua sembra che il gatto mi ha graffiato // ma la crema depilatoria lo	sai	che è come la ceretta? // è sc~ è come la lametta // fa più fa più schifo al~ // non concludi // fa più schifo io mi sono sempre
