corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	BOC1003	172-9	172-9	BO090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=466636&end=469570	exam	00:24:46	2	asymmetric	yes	fixed	2018	BO	0-Students	M	sicilia	21-25	yes	_	Filler	_	la maggior parte dei cataloghi sono andati an~ distrutti durante i bombardamenti // le non c'' era l'' attenzione da parte	comunque	poi // de di chi gestiva la biblioteca di farne memoria // di fatti le uniche informazioni // che che si hanno sono
KIP	BOC1003	177-10	177-10	BO090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=483310&end=489780	exam	00:24:46	2	asymmetric	yes	fixed	2018	BO	0-Students	M	sicilia	21-25	yes	_	Introduzione o ripresa del topic	_	sono relative aleh al quotidiano dell'' archiginnasio // per cui // per quanto riguarda l'' inaugurazione e il fatto che	comunque	erano state chiamate all'' epoca dell'' inaugurazione varie figure importanti della // eh della narrativa comunque del
KIP	BOC1003	178-3	178-3	BO090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=489840&end=495091	exam	00:24:46	2	asymmetric	yes	fixed	2018	BO	0-Students	M	sicilia	21-25	yes	_	_	Specificazione	che comunque erano state chiamate all'' epoca dell'' inaugurazione varie figure importanti della // eh della narrativa	comunque	del diciamo del contesto umanistico italiano tipo longanesi // e altri personaggi del genere // però di fatti è è una //
KIP	BOC1003	190-3	190-3	BO090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=515641&end=518660	exam	00:24:46	2	asymmetric	yes	fixed	2018	BO	0-Students	M	sicilia	21-25	yes	_	_	Marcatura dell'inferenza	delle personalità estremamente di // de~ di~ dell'' estrema destra // e e anche squadrista // perché all'' interno	comunque	anche arpinati stesso era uno squadrista // per cui c'' era questa // mh longanesi non lo so non credo // no longanesi no //
KIP	BOC1003	312-27	312-27	BO090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=803771&end=812599	exam	00:24:46	2	asymmetric	yes	fixed	2018	BO	0-Students	M	sicilia	21-25	yes	_	Prolettico	_	// vabbè ovviamente è stato scritto negli settanta quindi siamo in pieno periodo anche in cui la la chiave il c~ diciamo	comunque	utilizzavano un una una logica di tipo marxista il che // spiega alcune alcune cose // per certi versi un po'' parziali //
KIP	BOC1003	375-8	375-8	BO090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=991853&end=993961	exam	00:24:46	2	asymmetric	yes	fixed	2018	BO	0-Students	M	sicilia	21-25	yes	_	Filler	_	epurazione del diciamo del dei bibliotecari // di fede ebraica per cui anche lì // eh anche a bologna tra l'' altro per	comunque	lo // eh lo so // la non io non ovviamente non essendo del posto non lo sapevo comunque aleh all'' università molti dei
KIP	TOA3013	555-2	555-2	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3013&begin=952929&end=954864	free-conversation	00:19:19	4	symmetric	no	free	2019	TO	0-Students	F	lombardia	21-25	no	_	_	_	forza avere esaurito il programma per avere i crediti no? // cioè xx anche se è un argomento vasto // no ma noi non è // ma noi	comunque	abbiamo // cioè non è che cambi // il tuo piano di studi in maniera // no però si vede che // cioè cambia il programma si vede
ParlaBO	PBA006	552-8	552-8	BOI064	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA006&begin=1310545&end=1314625	semistructured-interview	00:46:48	2	asymmetric	yes	fixed	2022	BO	0-Unemployed	F	_	21-25	no	_	_	_	si poteva permettere qualsiasi cosa // e non volesse l''accompagnatore // lo esigeva che non voleva l''accompa~ perchè	comunque	era abbastanza indipendente per quanto fosse difficile // nonostante avesse tutto il denaro che di cui aveva
ParlaBO	PBA006	599-8	599-8	BOR020	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA006&begin=1422525&end=1426645	semistructured-interview	00:46:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	_	Filler	_	un nativo bolognese la vive molto diversamente ecco // sì esatto esatto // penso anche un giovane in realtà bolognese ma	comunque	vabbè al di là di questo // volevo poi chiederti anche come // non so contorni? la tua vita? da lavoratore? al di là // della
KIP	BOA1005	35-16	35-16	BO033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1005&begin=73636&end=85066	office-hours	00:09:26	2	asymmetric	no	free	2018	BO	0-Students	F	lazio	21-25	yes	_	_	Intensificazione	da settembre a dicembre // mh mh // vorrei andare e fare sia il tirocinio e la professoressa si è resa disponibile anche	comunque	ad aiutarmi nella sia ricerca tesi un pochino che nella raccolta di questi dati // bene // e mi ricorda il contesto è una
ParlaBO	PBC016	165-17	165-17	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=672060&end=677510	semistructured-interview	00:48:51	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	_	Introduzione o ripresa del topic	_	ne conosco diversi cioè // tra l''altro quindi fate un sacco di attività proprio pensavo perché pensavo ci fosse solo	comunque	aiuto ai // a diciamo persone non vedenti però non sapevo ci fosse anche // no io la psicoterapia la faccio nel mio studio
ParlaBO	PBC016	490-19	490-19	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=1754160&end=1759990	semistructured-interview	00:48:51	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	_	_	Marcatura dell'inferenza	effettivamente // quindi sono molto cioè un aspetto positivo di di bolognna che immagino non c''è in altre città quindi	comunque	// che apprezza diciamo di bologna // sì i portici sono sono importanti // eh quello // si effettivamente // tra l''altro
ParlaBO	PBC016	738-0	738-0	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=2529275&end=2531770	semistructured-interview	00:48:51	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	Accordo	_	_	sono eh // miglioramenti che riguardano tutta la cittadinanza non solo chi ha problemi di vista // assolutamente //	comunque	sì è una cosa che decisamente // e non so secondo lei c''è anche qualcos''altro che ha notato non so che secondo lei s~ // si
ParlaBO	PBC016	787-15	787-15	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=2695516&end=2700660	semistructured-interview	00:48:51	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	_	Filler	_	perché si immagino anche capire // quando inizia una strada anche se passan delle macchine ad esempio non so o quello	comunque	cioè // perché mi immagino bologna solo sui rumori deve essere // basandosi solo sui rumori // complicato diciamo // ma
KIPasti	KPS001	1858-0	1858-0	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=2711634&end=2714246	free-conversation	01:28:55	4	symmetric	no	free	2022	CZ	0-Students	F	_	21-25	yes	_	Introduzione o ripresa del topic	_	// però quella foto // vabbè si mantiene bene però eh // quella foto del di whatsapp è tipo del duemiladiciotto // x x // x //	comunque	si vede proprio che è una mamma cioè una mamma x // no così no vabbé // si mantiene bene però dai si mantiene bene // sì sì // è
KIPasti	KPS001	2067-3	2067-3	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=3016109&end=3018100	free-conversation	01:28:55	4	symmetric	no	free	2022	CZ	0-Students	F	_	21-25	no	_	_	_	pietro // pietro? piero? // xxx stavano marco mattia luca e giovanni // i quattro evangeliti // matteo // matteo xx // o pa	comunque	va // matteo matteo // mhmh // aspe'' altre foto ah allora c''ha solo foto // x x già i quattro evangelisti qua // del fisico //
KIPasti	KPS001	2622-5	2622-5	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=3886440&end=3888396	free-conversation	01:28:55	4	symmetric	no	free	2022	CZ	0-Students	F	_	21-25	yes	_	Filler	_	forse non è normale // // mado lui non so come si fa a prendere sul serio // ecco // ecco va allora x // // // dimmi se non è vero	comunque	// // eh ih // buone pure le cozze eh // eh? // buone // buone // mh // anzi lui è migliorato comunque prima era veramente
KIPasti	KPS001	2652-0	2652-0	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=3930270&end=3930954	free-conversation	01:28:55	4	symmetric	no	free	2022	CZ	0-Students	F	_	21-25	yes	Presa di turno	Filler	_	si chiama gianluca // ha ha // non ha x x // ah non è che lascia x x x // e~ x x x x // eh? // eh pure io ti aiuto // mi date una mano? //	comunque	// grande amore è davvero bella // eh? // bellissima // grande amore // bellossima // sì fa venire i brividi // ne vuoi un
KIP	TOC1004	28-9	28-9	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=54526&end=63440	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	yes	_	_	Marcatura dell'inferenza	di essere immesse in sala parto diciamo // ehmh devono essere // eh pulita e disinfettate e questo eh diciamo permette	comunque	all'' allevatore di mantenere diciamo un certo grado di eh igiene a livello diciamo eh delle sale parto // eh e quindi eh
KIP	TOC1004	150-2	150-2	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=370536&end=373412	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	yes	_	_	Marcatura dell'inferenza	// eh per esempio l'' insulino resistenza // che può essere praticamente un problema eh dopo il parto // eh perché	comunque	ehmhnell'' insulino resistenza // eh avviene soprattutto diciamo nelle scrofe // eh in cui i livelli di insulina
KIP	TOC1004	155-11	155-11	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=380265&end=385321	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	no	_	_	_	// eh sono elevati // e per lunghi periodi // e questo praticamente diciamo la diminuzione della razione in più permette	comunque	di prevenire diciamo questa sintomatologia // che comunque na~ determina una riduzione del~ delle produttività in
KIP	TOC1004	156-1	156-1	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=385516&end=389816	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	yes	_	Prolettico	_	diciamo la diminuzione della razione in più permette comunque di prevenire diciamo questa sintomatologia // che	comunque	na~ determina una riduzione del~ delle produttività in aixx // e soprattutto si cerca di stimolare l'' appetito quindi
KIP	TOC1004	485-3	485-3	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=1309755&end=1314170	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	no	_	_	_	cioè nel senso è un comunque una produzione di latte // eh non diciamo con uh mh picchi diciamo // eh improvvisi ma	comunque	in man~ avviene in maniera graduale quindi per esempio // ehmh // per esempio diciamo rispetto al diciamo primo parto //
KIP	TOC1004	828-2	828-2	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2241555&end=2243201	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	yes	_	_	Modulazione del grado di confidenza	di vecchio tipo e quindi questo comportava maggior mortalità dei suinetti per schiacciamento // proprio perché	comunque	quelle di vecchio tipo // ehmh // tendevano a essere diciamo più // eh tranquille // con una maggiore attitudine materna
KIP	TOC1004	890-3	890-3	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2439921&end=2445026	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	no	_	_	_	eh no no // se se le met~ cioè non le mettete che va bene lo stesso // quando ho cercato quando ho cercato il // il l'' articolo	comunque	avevo fatto la traduzione però non mi ricordavo questa cosa // eh insomma eh // che se no diventa una // mh // per altro non è
KIP	TOC1004	967-3	967-3	TO018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2677245&end=2682590	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	61-65	yes	_	_	Specificazione	si corregge abbastanza agevolmente conmh ecco // sì // conmh esatto // con qualche giorno di tutore // okay queste sono	comunque	quelle più frequenti che che non sono letali tra virgolette // sì // sì io comunque ho ripreso questo proprio perché non
KIP	TOC1004	980-6	980-6	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2728736&end=2731401	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	yes	_	_	Specificazione	i capi portatori diciamo dell'' artrogriposi // e tutelare il benessere animale // eh quindi introdurre diciamo nei box	comunque	delle distrazioni // eh per prevenire eventuali diciamo disturbi comportamentali eh come morsicatura eccetera
KIP	TOC1004	1046-1	1046-1	TO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2937526&end=2939236	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	0-Students	F	sicilia	21-25	yes	_	_	Marcatura dell'inferenza	sì // questa cosa perché è fondamentale? // eh perché comunque va a // amh a influenzare appunto l'' intervallo // perché	comunque	la scrofa in questo caso // eh con un aumento diciamo del numero dei piccoli tende a perdere più più peso e quindi diciamo
KIP	TOC1004	1224-3	1224-3	TO018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=3376646&end=3378405	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	61-65	no	_	_	_	manualmente e con sistemi misti eccetera // sì // ma questo riguarda solo e unicamente questa fase // e non sono	comunque	dei // eh non sono delle postazioni sopraelevate piuttosto che sono dei nidi dove l'' animale può andare // no no // eh
KIP	TOC1004	1294-1	1294-1	TO018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=3593750&end=3594821	exam	01:08:11	3	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	61-65	no	_	_	_	via // sì // non è tanto un problema // legato al valore commerciale // di quelle di quelle porzioni di quei tagli // che	comunque	c'' è // perché mal che vada se sono particolarmente // mh come dire danneggiati o vengono eliminati o confluiscono a fare
KIPasti	KPN018	304-0	304-0	PKP145	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN018&begin=898740&end=904820	free-conversation	00:23:25	3	symmetric	no	free	2020	VE	0-Students	F	_	21-25	yes	_	Introduzione o ripresa del topic	_	o di economia o quello che è non adesso non so esattamente come si chiami // facevo con loro e poi quelli di italiano //	comunque	se riuscivo a trovare almeno trenta professori tutte le scuole che ci sono vuoi che non non mi rispondessero? // poi
KIPasti	KPN018	452-8	452-8	PKP145	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN018&begin=1270600&end=1273650	free-conversation	00:23:25	3	symmetric	no	free	2020	VE	0-Students	F	_	21-25	no	_	_	_	adesso il // ah // ho portato di là perché se comincio a fare qualcosa? // no perché // io non s~ allora io sono dell''idea	comunque	che loro // apriranno per natale // stanno chiudendo adesso perché abbassano un po'' // mhmhh // il limite dei contagi in
KIP	BOD1006	577-10	577-10	BO099	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1006&begin=2346960&end=2352406	lecture	01:31:07	1	asymmetric	no	fixed	2018	BO	2-Professionals	F	emilia-romagna	66-70	no	_	_	_	// maschere di animali // perchè tutti i personaggi sono // tranne il dottore e tranne la signora perella perchè tanto	comunque	viene truccata in scena // vengono tutti i personaggi hanno // hanno tratti animaleschi // una rapida carrellata //
KIP	BOD1011	674-0	674-0	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1011&begin=2286646&end=2289393	lecture	01:26:29	1	asymmetric	no	fixed	2018	BO	_	_	_	_	yes	_	Introduzione o ripresa del topic	_	io non posso mangiare // con qualcuno che è di casta inferiore alla mia // perchè senno perdo la mia purezza rituale //	comunque	qualcuno con un giudizio impariziale nei confronti xxx // ecco questo è un altro discorso qualcuno con un giudizio
KIP	BOD1011	766-6	766-6	BO112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1011&begin=2530603&end=2536361	lecture	01:26:29	1	asymmetric	no	fixed	2018	BO	2-Professionals	F	emilia-romagna	51-55	yes	_	_	Specificazione	le domande adesso è prematuro // prego // mi scusi lo straniero in questo // lo stranie~ // e anche questo ne parleremo eh?	comunque	diciamo che sta abbastanza in alto anche se non appartiene al sistema castale // allora nella pausa vi chiedo di venire a
